
"Nombre";"Monto";"Titulo";
"Christ";"Staff";92437.0;
"Kwangho";"Staff";78113.0;
"Vishv";"Staff";94921.0;
"Ziva";"Staff";86225.0;
"Kirk";"Senior Staff";101927.0;
"Nitsan";"Senior Staff";94795.0;
"Zorica";"Senior Staff";75827.0;
"Atilio";"Senior Staff";95516.0;
"Domenick";"Senior Staff";109266.0;
"Charlene";"Senior Staff";80155.0;
"Duke";"Staff";86785.0;
"Hironobu";"Senior Staff";91332.0;
"Mohammad";"Senior Staff";108278.0;
"Renny";"Senior Staff";85964.0;
"Shahaf";"Senior Staff";99433.0;
"Eric";"Senior Staff";79303.0;
"Claudi";"Staff";101295.0;
"Byong";"Senior Staff";111674.0;
"Yuriy";"Staff";79213.0;
"Xiaoheng";"Staff";94198.0;
"Roddy";"Staff";66287.0;
"Jaihie";"Senior Staff";105897.0;
"Raimond";"Senior Staff";103440.0;
"Christfried";"Senior Staff";91930.0;
"Leaf";"Senior Staff";86031.0;
"Edwin";"Senior Staff";65707.0;
"Niranjan";"Senior Staff";94828.0;
"Xiaopeng";"Senior Staff";106113.0;
"Lucian";"Senior Staff";69338.0;
"Mizuhito";"Senior Staff";104091.0;
"Frazer";"Senior Staff";106855.0;
"Nechama";"Senior Staff";80077.0;
"Jovan";"Senior Staff";109011.0;
"Eran";"Senior Staff";91377.0;
"Aemilian";"Senior Staff";75840.0;
"Yucel";"Senior Staff";103919.0;
"Arra";"Staff";83511.0;
"Goa";"Staff";65065.0;
"Ute";"Senior Staff";103003.0;
"Tomoyuki";"Staff";75917.0;
"Heping";"Senior Staff";70308.0;
"Zita";"Senior Staff";90145.0;
"Kwee";"Senior Staff";73680.0;
"Kensyu";"Senior Staff";117801.0;
"Bogdan";"Senior Staff";84560.0;
"Yuchang";"Staff";74395.0;
"Hyuncheol";"Senior Staff";76967.0;
"Hidde";"Staff";69485.0;
"Renny";"Senior Staff";102069.0;
"Satoru";"Senior Staff";105422.0;
"Guadalupe";"Senior Staff";107917.0;
"Fuqing";"Senior Staff";103465.0;
"Zhongwei";"Senior Staff";124373.0;
"Weijing";"Staff";88579.0;
"Larisa";"Senior Staff";92185.0;
"Heather";"Staff";77960.0;
"Bodo";"Staff";85810.0;
"Yoshinari";"Staff";68176.0;
"Honesty";"Senior Staff";76013.0;
"Jamaludin";"Senior Staff";112770.0;
"Rance";"Staff";71982.0;
"Nakhoon";"Senior Staff";89290.0;
"Kyoichi";"Senior Staff";83558.0;
"Giordano";"Senior Staff";107855.0;
"Basim";"Senior Staff";95780.0;
"Jaewoo";"Senior Staff";96561.0;
"Billie";"Staff";81129.0;
"Yechezkel";"Senior Staff";73634.0;
"Hitofumi";"Staff";71445.0;
"Kazuhide";"Senior Staff";97119.0;
"Takanari";"Staff";93470.0;
"Chenxi";"Senior Staff";64631.0;
"Adam";"Senior Staff";77647.0;
"Karlis";"Senior Staff";95406.0;
"Ayakannu";"Senior Staff";76836.0;
"Dipankar";"Senior Staff";84497.0;
"Khaled";"Senior Staff";95279.0;
"Aamod";"Senior Staff";95055.0;
"Subhada";"Staff";96871.0;
"Herbert";"Senior Staff";76947.0;
"Yurii";"Senior Staff";98664.0;
"Nikolaus";"Staff";72687.0;
"Val";"Senior Staff";92719.0;
"Djenana";"Staff";65925.0;
"Phuoc";"Staff";61723.0;
"Dietrich";"Staff";82347.0;
"Sangeeta";"Staff";92658.0;
"Jinxi";"Staff";50456.0;
"Khaled";"Staff";81442.0;
"Hugo";"Senior Staff";56976.0;
"Sahrah";"Senior Staff";102598.0;
"Val";"Senior Staff";79080.0;
"Huiqun";"Senior Staff";90067.0;
"Hercules";"Senior Staff";123146.0;
"Kerryn";"Staff";105231.0;
"Nathan";"Senior Staff";108082.0;
"Alejandro";"Senior Staff";100193.0;
"Bingning";"Senior Staff";97542.0;
"Gao";"Senior Staff";82059.0;
"Djenana";"Senior Staff";93574.0;
"Oddvar";"Senior Staff";59275.0;
"Kazuhito";"Staff";63061.0;
"Fumiko";"Senior Staff";59820.0;
"Fumitaka";"Senior Staff";109410.0;
"Yifei";"Senior Staff";83824.0;
"Chuanti";"Senior Staff";92772.0;
"Ibibia";"Senior Staff";108669.0;
"Augustine";"Senior Staff";83522.0;
"Honglan";"Senior Staff";97941.0;
"Tadahiko";"Senior Staff";84050.0;
"Shigeichiro";"Senior Staff";83222.0;
"Moss";"Senior Staff";85290.0;
"Holgard";"Senior Staff";107028.0;
"Tokuyasu";"Staff";69406.0;
"Xiaopeng";"Staff";57363.0;
"Jaana";"Senior Staff";86103.0;
"Kazuyasu";"Senior Staff";102878.0;
"LiMin";"Staff";79733.0;
"Leon";"Senior Staff";96410.0;
"Aleksandar";"Senior Staff";122434.0;
"Francesca";"Senior Staff";85301.0;
"Weiye";"Staff";63656.0;
"Chandrasekaran";"Senior Staff";86613.0;
"Arnd";"Senior Staff";93096.0;
"Kaijung";"Senior Staff";93074.0;
"Takahito";"Staff";56872.0;
"Danai";"Staff";82076.0;
"Dinah";"Staff";88392.0;
"Bouchung";"Senior Staff";96892.0;
"Mahmut";"Senior Staff";60679.0;
"Kristine";"Senior Staff";63004.0;
"Kokou";"Senior Staff";87536.0;
"Lubomir";"Senior Staff";96612.0;
"Domenico";"Senior Staff";76961.0;
"Yishai";"Senior Staff";85956.0;
"Gretta";"Senior Staff";75982.0;
"Zhongwei";"Senior Staff";91674.0;
"Koichi";"Senior Staff";105812.0;
"Bezalel";"Senior Staff";115906.0;
"Katsuyuki";"Senior Staff";83824.0;
"Kwangho";"Senior Staff";63896.0;
"Luisa";"Senior Staff";102813.0;
"Duri";"Senior Staff";77586.0;
"Patricio";"Senior Staff";95408.0;
"Sanjiv";"Senior Staff";101630.0;
"Matk";"Senior Staff";130231.0;
"Carrsten";"Senior Staff";106897.0;
"Gererd";"Senior Staff";63502.0;
"Arch";"Senior Staff";90252.0;
"Aimee";"Senior Staff";123283.0;
"Shaowei";"Senior Staff";89403.0;
"Reuven";"Senior Staff";93810.0;
"Toshiko";"Staff";92938.0;
"Youssef";"Staff";79746.0;
"Turgut";"Senior Staff";91642.0;
"Chiranjit";"Senior Staff";93182.0;
"Izaskun";"Senior Staff";85074.0;
"Zine";"Senior Staff";135768.0;
"Owen";"Staff";95206.0;
"Hugo";"Senior Staff";101358.0;
"Masadi";"Senior Staff";59381.0;
"Zhongwei";"Senior Staff";76240.0;
"Arve";"Senior Staff";100222.0;
"Jiang";"Staff";109118.0;
"Arto";"Staff";46934.0;
"Shushma";"Senior Staff";95462.0;
"Akemi";"Senior Staff";109369.0;
"Khalid";"Senior Staff";74037.0;
"Angus";"Senior Staff";87235.0;
"Susanne";"Senior Staff";109075.0;
"Serge";"Senior Staff";92405.0;
"Conor";"Senior Staff";88186.0;
"Zine";"Senior Staff";84957.0;
"Salvador";"Senior Staff";99972.0;
"Yinghua";"Senior Staff";85844.0;
"Mary";"Staff";123145.0;
"Munehiko";"Staff";61502.0;
"Constantino";"Staff";58784.0;
"Boalin";"Senior Staff";98581.0;
"Kien";"Senior Staff";119613.0;
"Yongmin";"Senior Staff";83816.0;
"Candido";"Senior Staff";133291.0;
"Jouni";"Senior Staff";95544.0;
"Uriel";"Senior Staff";82512.0;
"Froduald";"Staff";84880.0;
"Nishit";"Senior Staff";98483.0;
"Heejo";"Senior Staff";101513.0;
"Lubomir";"Staff";77491.0;
"Billie";"Senior Staff";102463.0;
"Marin";"Senior Staff";72423.0;
"Anoosh";"Senior Staff";119065.0;
"Khaled";"Senior Staff";87485.0;
"Dekang";"Senior Staff";88765.0;
"Masami";"Senior Staff";81377.0;
"Renny";"Senior Staff";107472.0;
"Fun";"Senior Staff";94447.0;
"Ymte";"Senior Staff";114123.0;
"Nishit";"Senior Staff";82939.0;
"Teunis";"Senior Staff";92596.0;
"Yechezkel";"Senior Staff";96059.0;
"Larisa";"Senior Staff";61393.0;
"Christoper";"Senior Staff";112001.0;
"Christoper";"Senior Staff";91828.0;
"Masanao";"Staff";89889.0;
"Reuven";"Senior Staff";58351.0;
"Mack";"Senior Staff";79227.0;
"Steve";"Staff";97743.0;
"Val";"Senior Staff";81894.0;
"Denis";"Staff";94520.0;
"Isaac";"Senior Staff";65615.0;
"Changho";"Senior Staff";118783.0;
"Domenico";"Senior Staff";88477.0;
"Shem";"Staff";65351.0;
"Eirik";"Senior Staff";106079.0;
"Abdulah";"Senior Staff";93812.0;
"Zhonghua";"Senior Staff";96650.0;
"Constantijn";"Senior Staff";126829.0;
"Xiaoheng";"Senior Staff";107089.0;
"Bingning";"Senior Staff";103582.0;
"Volkmar";"Senior Staff";101683.0;
"Yishay";"Staff";59308.0;
"Shem";"Staff";80783.0;
"Dante";"Staff";80410.0;
"Rosalyn";"Staff";72155.0;
"Sanjiv";"Senior Staff";104461.0;
"Behnaam";"Staff";85003.0;
"Golgen";"Senior Staff";87429.0;
"Garnet";"Senior Staff";90088.0;
"Jamaludin";"Senior Staff";58819.0;
"Hatsukazu";"Senior Staff";104447.0;
"Charmane";"Senior Staff";76415.0;
"Chinya";"Senior Staff";73359.0;
"IEEE";"Senior Staff";85866.0;
"Susanta";"Senior Staff";73851.0;
"Arch";"Staff";88955.0;
"Janalee";"Senior Staff";91121.0;
"LiMin";"Senior Staff";102163.0;
"Vasiliy";"Staff";96711.0;
"Xinglin";"Senior Staff";80352.0;
"Nimmagadda";"Staff";103703.0;
"Luise";"Staff";80566.0;
"Sadegh";"Staff";66302.0;
"Shunichi";"Senior Staff";75469.0;
"Xiaocheng";"Senior Staff";96634.0;
"Berto";"Staff";70805.0;
"Gita";"Staff";55297.0;
"Jiong";"Senior Staff";81609.0;
"Chenye";"Senior Staff";120876.0;
"Tse";"Staff";47392.0;
"Petter";"Staff";86487.0;
"Tremaine";"Senior Staff";102207.0;
"Shuho";"Staff";112198.0;
"Shuji";"Staff";84287.0;
"Uzi";"Senior Staff";96567.0;
"Shaowei";"Senior Staff";84933.0;
"Arun";"Senior Staff";77679.0;
"Srinidhi";"Senior Staff";95710.0;
"Jouni";"Staff";80795.0;
"Jiann";"Senior Staff";78753.0;
"Herbert";"Senior Staff";107768.0;
"Chinya";"Staff";90922.0;
"Jenwei";"Senior Staff";100534.0;
"Yefim";"Staff";63013.0;
"Boalin";"Senior Staff";85202.0;
"Zine";"Senior Staff";74947.0;
"Hailing";"Senior Staff";92806.0;
"Heng";"Senior Staff";117255.0;
"Xinyu";"Senior Staff";97552.0;
"Alois";"Senior Staff";104685.0;
"Vojin";"Senior Staff";127995.0;
"Florian";"Senior Staff";86313.0;
"Sakthirel";"Staff";89993.0;
"Nikolaus";"Senior Staff";81612.0;
"Vitaly";"Senior Staff";88860.0;
"Mohammed";"Senior Staff";102863.0;
"Demos";"Senior Staff";111332.0;
"Chenxi";"Staff";95302.0;
"Mario";"Senior Staff";103549.0;
"Masaki";"Senior Staff";86846.0;
"Hidefumi";"Senior Staff";70894.0;
"Seshu";"Senior Staff";64153.0;
"Marlo";"Senior Staff";117789.0;
"Billur";"Staff";87253.0;
"Randy";"Staff";66847.0;
"Dung";"Senior Staff";68307.0;
"Shunichi";"Senior Staff";77362.0;
"Adhemar";"Senior Staff";122062.0;
"Edwin";"Senior Staff";107926.0;
"Indrajit";"Senior Staff";139005.0;
"Tetsushi";"Staff";79500.0;
"Ronnie";"Senior Staff";67999.0;
"Mack";"Senior Staff";101303.0;
"Shahaf";"Staff";52216.0;
"Lene";"Senior Staff";118457.0;
"Changho";"Senior Staff";100195.0;
"Sanjoy";"Staff";67208.0;
"Sachar";"Staff";83638.0;
"Mona";"Senior Staff";87454.0;
"Willard";"Senior Staff";121347.0;
"Toshiko";"Senior Staff";83058.0;
"Genevieve";"Senior Staff";89793.0;
"Shim";"Staff";96217.0;
"Girolamo";"Senior Staff";131860.0;
"Kwangyoen";"Senior Staff";89323.0;
"Fumiyo";"Senior Staff";78446.0;
"Shrikanth";"Senior Staff";91989.0;
"DeForest";"Senior Staff";119634.0;
"Adhemar";"Staff";69548.0;
"Dayanand";"Senior Staff";104507.0;
"Sugwoo";"Senior Staff";113625.0;
"Anneli";"Senior Staff";99581.0;
"Horward";"Senior Staff";77106.0;
"Dayanand";"Staff";71816.0;
"Randy";"Senior Staff";99038.0;
"Rosalie";"Senior Staff";104694.0;
"Elliott";"Senior Staff";106928.0;
"Sasan";"Staff";82675.0;
"Aemilian";"Senior Staff";133084.0;
"Malu";"Senior Staff";106713.0;
"Snehasis";"Senior Staff";109884.0;
"Jagoda";"Senior Staff";90176.0;
"Paris";"Senior Staff";121495.0;
"Ortrun";"Senior Staff";72422.0;
"Feipei";"Senior Staff";92233.0;
"Owen";"Staff";88370.0;
"Brewster";"Senior Staff";84944.0;
"Salvador";"Staff";88278.0;
"Marsja";"Staff";56012.0;
"Goh";"Senior Staff";94952.0;
"Sajjad";"Senior Staff";81295.0;
"Isaac";"Senior Staff";92284.0;
"Malu";"Senior Staff";80412.0;
"Yakichi";"Senior Staff";88055.0;
"Debaprosad";"Senior Staff";101815.0;
"Haldun";"Staff";78418.0;
"Nathalie";"Senior Staff";106478.0;
"Giordano";"Senior Staff";90934.0;
"Luisa";"Senior Staff";83813.0;
"Adit";"Senior Staff";99457.0;
"Franziska";"Senior Staff";66672.0;
"Oguz";"Senior Staff";103794.0;
"Zdislav";"Senior Staff";97068.0;
"Piyush";"Senior Staff";91024.0;
"Shietung";"Senior Staff";59586.0;
"Lein";"Senior Staff";115513.0;
"Alselm";"Staff";81533.0;
"Rajmohan";"Staff";90702.0;
"Sailaja";"Senior Staff";97203.0;
"Nathan";"Senior Staff";74612.0;
"Halsur";"Senior Staff";54837.0;
"Mikhail";"Senior Staff";109665.0;
"Brendon";"Senior Staff";107869.0;
"Sarita";"Senior Staff";80602.0;
"Ohad";"Senior Staff";109690.0;
"Fen";"Senior Staff";95638.0;
"Genevieve";"Senior Staff";118244.0;
"Berthier";"Staff";84443.0;
"Yongmin";"Staff";54860.0;
"Gopalakrishnan";"Senior Staff";87306.0;
"Hitofumi";"Staff";70450.0;
"Irene";"Senior Staff";117739.0;
"Boaz";"Senior Staff";91672.0;
"Xuedong";"Staff";73029.0;
"Mitsuyuki";"Senior Staff";71277.0;
"Miyeon";"Staff";65146.0;
"Tommaso";"Senior Staff";114239.0;
"Shir";"Senior Staff";104665.0;
"Ebbe";"Senior Staff";62679.0;
"Maia";"Senior Staff";116137.0;
"Dulce";"Senior Staff";101668.0;
"Moriyoshi";"Senior Staff";88456.0;
"Cordelia";"Senior Staff";95281.0;
"Paloma";"Senior Staff";121105.0;
"Ekawit";"Senior Staff";66261.0;
"Dannz";"Senior Staff";78540.0;
"Mototsugu";"Staff";59365.0;
"Mountaz";"Senior Staff";96309.0;
"Dhritiman";"Senior Staff";118063.0;
"Parke";"Staff";82981.0;
"Xiadong";"Senior Staff";111499.0;
"Masadi";"Senior Staff";95815.0;
"Seongbae";"Senior Staff";48462.0;
"Uinam";"Senior Staff";93290.0;
"Premsyl";"Senior Staff";71164.0;
"Oldrich";"Staff";98885.0;
"Piyush";"Senior Staff";102072.0;
"Abdulah";"Senior Staff";70547.0;
"Radhia";"Senior Staff";64017.0;
"Wayne";"Staff";58545.0;
"Wojceich";"Senior Staff";96612.0;
"Tse";"Staff";83358.0;
"Leon";"Senior Staff";116069.0;
"Irene";"Senior Staff";90159.0;
"Mototsugu";"Staff";53990.0;
"Chanjung";"Senior Staff";76672.0;
"Padma";"Senior Staff";74750.0;
"Koichi";"Senior Staff";89642.0;
"Maha";"Staff";73059.0;
"Phule";"Senior Staff";92066.0;
"Unal";"Senior Staff";92861.0;
"Cullen";"Senior Staff";80629.0;
"Patricia";"Staff";84776.0;
"Mingzeng";"Senior Staff";106933.0;
"Thodoros";"Staff";76802.0;
"Radhika";"Senior Staff";106763.0;
"Leah";"Senior Staff";59381.0;
"Kokou";"Staff";80828.0;
"Kokou";"Staff";74375.0;
"Heekeun";"Staff";64735.0;
"Adamantios";"Senior Staff";111218.0;
"Arto";"Senior Staff";76458.0;
"Chrisa";"Senior Staff";115165.0;
"Takahiro";"Senior Staff";120401.0;
"Jianhui";"Senior Staff";96519.0;
"Willard";"Senior Staff";112185.0;
"Kwun";"Senior Staff";79477.0;
"Valeri";"Staff";84036.0;
"Arumugam";"Senior Staff";98037.0;
"Kristen";"Staff";52081.0;
"Masoud";"Senior Staff";95607.0;
"Junsik";"Senior Staff";80421.0;
"Franziska";"Senior Staff";63945.0;
"Prasadram";"Senior Staff";97625.0;
"Kristen";"Staff";74859.0;
"Chanjung";"Staff";70140.0;
"Karlis";"Senior Staff";105223.0;
"Shan";"Senior Staff";72363.0;
"Bedrich";"Senior Staff";102783.0;
"Shakhar";"Senior Staff";73438.0;
"Elzbieta";"Senior Staff";99316.0;
"Constantine";"Senior Staff";111439.0;
"Phillip";"Senior Staff";98562.0;
"Valeska";"Senior Staff";82696.0;
"Sanjit";"Senior Staff";101075.0;
"Gor";"Senior Staff";81833.0;
"Tuval";"Staff";84514.0;
"Adas";"Senior Staff";75692.0;
"Georgi";"Senior Staff";78186.0;
"Jiann";"Senior Staff";88375.0;
"Shakhar";"Senior Staff";90249.0;
"Godehard";"Staff";105349.0;
"Munehiro";"Staff";82828.0;
"Vesna";"Senior Staff";64425.0;
"Rimli";"Staff";86039.0;
"Irena";"Staff";90345.0;
"Adam";"Senior Staff";95104.0;
"Macha";"Senior Staff";96547.0;
"Susanta";"Senior Staff";72481.0;
"Chiranjit";"Senior Staff";87381.0;
"Heping";"Senior Staff";86526.0;
"Bernardo";"Senior Staff";60978.0;
"Sarita";"Senior Staff";65138.0;
"Kwun";"Staff";56307.0;
"Moon";"Staff";69086.0;
"Adil";"Senior Staff";85675.0;
"Sreenivas";"Senior Staff";108774.0;
"Kensei";"Senior Staff";93318.0;
"Brewster";"Staff";95001.0;
"Augustine";"Staff";91423.0;
"Honesty";"Senior Staff";81126.0;
"Chikako";"Senior Staff";106285.0;
"Nathalie";"Staff";70765.0;
"Yannis";"Senior Staff";98050.0;
"Valeri";"Senior Staff";92372.0;
"Valdiodio";"Senior Staff";98552.0;
"Tzu";"Staff";57918.0;
"Ashish";"Senior Staff";102072.0;
"Chirstian";"Senior Staff";124598.0;
"Yuping";"Staff";93595.0;
"Noritoshi";"Staff";89999.0;
"Flemming";"Senior Staff";94319.0;
"Mingsen";"Senior Staff";80565.0;
"Gift";"Senior Staff";104776.0;
"Alagu";"Senior Staff";75388.0;
"Sangeeta";"Senior Staff";109615.0;
"Dung";"Senior Staff";115879.0;
"Leucio";"Senior Staff";104838.0;
"Sachin";"Senior Staff";93436.0;
"Boutros";"Senior Staff";99902.0;
"Werner";"Senior Staff";66294.0;
"Zhongwei";"Senior Staff";120077.0;
"Hausi";"Senior Staff";89098.0;
"Goetz";"Staff";112001.0;
"Yaghout";"Staff";75756.0;
"Chiranjit";"Staff";92141.0;
"Gudjon";"Senior Staff";100348.0;
"Maria";"Senior Staff";70361.0;
"Syozo";"Senior Staff";68579.0;
"Nahla";"Senior Staff";103185.0;
"Owen";"Senior Staff";81858.0;
"Xuejun";"Staff";67236.0;
"Weiwu";"Senior Staff";82304.0;
"Vasilis";"Staff";71757.0;
"Navin";"Senior Staff";98646.0;
"Debaprosad";"Staff";90293.0;
"Wilmer";"Senior Staff";71901.0;
"Elvis";"Senior Staff";93723.0;
"Serenella";"Senior Staff";82162.0;
"Moheb";"Senior Staff";115694.0;
"Shigehito";"Senior Staff";118929.0;
"Kazuhira";"Staff";80711.0;
"Stepehn";"Senior Staff";88143.0;
"Anneli";"Senior Staff";86731.0;
"Changho";"Senior Staff";96718.0;
"Zvonko";"Senior Staff";118587.0;
"Masoud";"Senior Staff";80951.0;
"Jixiang";"Senior Staff";62275.0;
"Sivanarayana";"Senior Staff";106805.0;
"Greger";"Staff";73496.0;
"Badri";"Senior Staff";70888.0;
"Aemilian";"Senior Staff";63746.0;
"Diederik";"Staff";85618.0;
"Shunichi";"Senior Staff";82823.0;
"Augustine";"Staff";102901.0;
"Eldridge";"Senior Staff";84857.0;
"Kyoichi";"Senior Staff";136443.0;
"Fuqing";"Senior Staff";78703.0;
"Saeed";"Senior Staff";100289.0;
"Shigeichiro";"Senior Staff";73584.0;
"Roded";"Senior Staff";112806.0;
"Guenter";"Senior Staff";105865.0;
"Marco";"Senior Staff";86694.0;
"Charlene";"Senior Staff";95141.0;
"Somnath";"Senior Staff";123062.0;
"Anwar";"Senior Staff";100013.0;
"Mingzeng";"Senior Staff";114755.0;
"Rafail";"Staff";97076.0;
"Mooi";"Senior Staff";79429.0;
"Jaques";"Senior Staff";69565.0;
"Roddy";"Senior Staff";109840.0;
"Rasiah";"Senior Staff";100590.0;
"Khalil";"Senior Staff";77285.0;
"Vitaly";"Senior Staff";78471.0;
"Nahla";"Staff";69641.0;
"Apostol";"Senior Staff";115469.0;
"Barton";"Senior Staff";107290.0;
"Jasminko";"Staff";91547.0;
"Akhilish";"Senior Staff";94107.0;
"Georgy";"Staff";72963.0;
"Poorav";"Senior Staff";113260.0;
"Nitsan";"Staff";70579.0;
"Zeydy";"Senior Staff";96536.0;
"Falguni";"Senior Staff";89790.0;
"Danco";"Senior Staff";106314.0;
"Aris";"Senior Staff";74403.0;
"Tomoyuki";"Senior Staff";81548.0;
"Rosalyn";"Senior Staff";116947.0;
"Constantino";"Senior Staff";85376.0;
"Kauko";"Senior Staff";119819.0;
"Gonzalo";"Senior Staff";103283.0;
"Gritta";"Senior Staff";91150.0;
"Adil";"Staff";98133.0;
"Akeel";"Senior Staff";101033.0;
"Huan";"Senior Staff";90849.0;
"Vishwani";"Senior Staff";81762.0;
"Marlo";"Senior Staff";92527.0;
"Shounak";"Senior Staff";116973.0;
"Faiza";"Senior Staff";85628.0;
"Vasilii";"Staff";88606.0;
"Arunachalam";"Senior Staff";115179.0;
"Mingdong";"Senior Staff";96394.0;
"Guoxiang";"Senior Staff";62681.0;
"Mahendra";"Senior Staff";72686.0;
"Tremaine";"Senior Staff";50007.0;
"Xudong";"Staff";97228.0;
"Mara";"Staff";56785.0;
"Arto";"Senior Staff";93355.0;
"Achilleas";"Staff";82195.0;
"Yurij";"Senior Staff";97165.0;
"Chikako";"Senior Staff";65274.0;
"Cedric";"Senior Staff";72923.0;
"Sreekrishna";"Senior Staff";112808.0;
"Leen";"Staff";81675.0;
"Miquel";"Senior Staff";68054.0;
"Jaewoo";"Senior Staff";57463.0;
"Jianwen";"Senior Staff";107084.0;
"Luise";"Staff";93183.0;
"Kiyotoshi";"Senior Staff";86819.0;
"Elgin";"Senior Staff";96725.0;
"Yaghout";"Senior Staff";107855.0;
"Venkatesan";"Senior Staff";102604.0;
"Gen";"Senior Staff";115282.0;
"Mari";"Staff";86709.0;
"Gennadi";"Senior Staff";74321.0;
"DAIDA";"Senior Staff";75669.0;
"Xinglin";"Senior Staff";86723.0;
"Zejun";"Senior Staff";91326.0;
"Nevin";"Senior Staff";113077.0;
"Monique";"Senior Staff";76430.0;
"Martina";"Senior Staff";119097.0;
"Yechiam";"Staff";61956.0;
"Shrikanth";"Staff";75886.0;
"Troy";"Staff";76475.0;
"Rafael";"Staff";93387.0;
"Fuqing";"Senior Staff";109805.0;
"Felicidad";"Senior Staff";107038.0;
"Shahar";"Senior Staff";73497.0;
"Filipp";"Staff";68963.0;
"Barun";"Senior Staff";95596.0;
"Manohar";"Senior Staff";103396.0;
"Arto";"Senior Staff";121870.0;
"Serap";"Staff";44228.0;
"Uinam";"Senior Staff";127387.0;
"Rajmohan";"Senior Staff";91098.0;
"Zorica";"Senior Staff";99028.0;
"Kokou";"Senior Staff";106709.0;
"Spyrose";"Staff";82360.0;
"Marlo";"Senior Staff";110529.0;
"Randi";"Senior Staff";88058.0;
"Matt";"Staff";75813.0;
"Chaitali";"Senior Staff";112082.0;
"Remmert";"Senior Staff";66754.0;
"Hisao";"Senior Staff";98436.0;
"Van";"Senior Staff";62427.0;
"Taiji";"Senior Staff";87262.0;
"Arra";"Senior Staff";95606.0;
"Make";"Senior Staff";88867.0;
"Gennadi";"Senior Staff";116258.0;
"KayLiang";"Senior Staff";72982.0;
"Kristen";"Senior Staff";86321.0;
"Dmitry";"Senior Staff";60811.0;
"Wonhee";"Senior Staff";79785.0;
"Kazuhito";"Senior Staff";66936.0;
"Filipp";"Senior Staff";78300.0;
"Phuoc";"Senior Staff";65596.0;
"Sigeru";"Senior Staff";91150.0;
"Randi";"Senior Staff";125417.0;
"Ranan";"Staff";77559.0;
"Shaibal";"Senior Staff";84036.0;
"Ingmar";"Staff";131750.0;
"Nectarios";"Staff";52779.0;
"Danai";"Staff";98843.0;
"Dinkar";"Senior Staff";67497.0;
"Goetz";"Staff";78086.0;
"Xinyu";"Staff";85617.0;
"Chirstian";"Senior Staff";108888.0;
"Udi";"Senior Staff";95362.0;
"Tze";"Senior Staff";114207.0;
"Xiping";"Senior Staff";105077.0;
"Licheng";"Senior Staff";79425.0;
"Nimmagadda";"Senior Staff";86827.0;
"Arun";"Staff";108979.0;
"Moie";"Senior Staff";100846.0;
"Chenye";"Senior Staff";82160.0;
"Rayond";"Staff";80340.0;
"Shir";"Senior Staff";94006.0;
"Lubomir";"Staff";88410.0;
"Pranay";"Staff";73508.0;
"Peer";"Senior Staff";73250.0;
"Gro";"Senior Staff";68780.0;
"Valdiodio";"Senior Staff";65535.0;
"Kristinn";"Staff";81464.0;
"Nechama";"Senior Staff";96051.0;
"Kitty";"Senior Staff";89289.0;
"Tzu";"Senior Staff";76264.0;
"Kwee";"Senior Staff";85468.0;
"Yuuichi";"Senior Staff";67027.0;
"Shigeu";"Senior Staff";96926.0;
"Ayakannu";"Senior Staff";104378.0;
"Mizuhito";"Senior Staff";99461.0;
"Takanari";"Senior Staff";87606.0;
"Arup";"Senior Staff";104938.0;
"Dayanand";"Senior Staff";59880.0;
"Boriana";"Senior Staff";74622.0;
"Zhaofang";"Senior Staff";110512.0;
"Fumiya";"Senior Staff";87298.0;
"Chikako";"Senior Staff";72809.0;
"Sastry";"Senior Staff";77584.0;
"Irene";"Senior Staff";113692.0;
"Gor";"Senior Staff";78961.0;
"Manohar";"Staff";71484.0;
"Kensyu";"Senior Staff";72346.0;
"Kristinn";"Senior Staff";87580.0;
"Moon";"Staff";64493.0;
"JiYoung";"Senior Staff";99060.0;
"Vatsa";"Senior Staff";96416.0;
"Ayonca";"Senior Staff";86845.0;
"Tua";"Senior Staff";79007.0;
"Ohad";"Senior Staff";84495.0;
"Navin";"Senior Staff";115892.0;
"Sasan";"Senior Staff";92604.0;
"Zijian";"Staff";61056.0;
"Mario";"Senior Staff";56376.0;
"Jaihie";"Senior Staff";68149.0;
"Sudhanshu";"Senior Staff";113024.0;
"Shuji";"Staff";61616.0;
"Nathan";"Senior Staff";79528.0;
"Chenyi";"Senior Staff";96903.0;
"Yongmao";"Senior Staff";82195.0;
"Idoia";"Senior Staff";91788.0;
"Shaleah";"Staff";106547.0;
"Shunichi";"Senior Staff";100922.0;
"King";"Staff";62698.0;
"Suebskul";"Senior Staff";69698.0;
"Miyeon";"Staff";99040.0;
"Laurentiu";"Staff";95220.0;
"King";"Staff";82908.0;
"Peternela";"Senior Staff";96778.0;
"Valeri";"Senior Staff";84400.0;
